,var_assetsavg,var_assetturnover,var_bvps,var_cor,var_de,var_debtc,var_debtusd,var_divyield,var_ebit,var_ebitda,var_ebitdamargin,var_ev,var_grossmargin,var_invcapavg,var_investments,var_liabilities,var_liabilitiesnc,var_netmargin,var_opex,var_payoutratio,var_rnd,var_roe,var_roic,var_ros,var_shareswa,var_taxexp,var_tbvps,var_workingcapital
1596,2.55162e-15,1.5571193,2.0027683e-06,2.4985274e-15,2.922554e-05,2.8419038e-16,3.1928026e-11,0.18677033,4.8863518e-14,2.5509358e-14,7.699028e-06,5.2540434e-11,2.1010578,8.177655e-16,0.0,3.5040963e-15,1.23104245e-14,4.639496e-06,1.4276832e-13,0.01872213,1.3584028e-11,0.006964182,0.0006937594,6.3848756e-06,6.752451e-10,2.0595839e-13,3.7040417e-07,2.2031408e-14
1597,1.0571372e-16,2.550587,1.7785327e-06,1.7782008e-16,2.4692778e-05,1.1179619e-17,3.1807998e-13,0.0,2.190627e-15,1.2508489e-15,5.582921e-06,2.281377e-12,1.98581,3.2761782e-17,0.0,1.2520162e-16,1.277558e-16,2.8104641e-06,1.0640466e-14,0.0,1.1438619e-12,0.0064434954,0.00077720126,4.211301e-06,3.2142834e-11,1.4816991e-14,6.744062e-07,2.8143961e-15
1598,1.2117783e-17,3.006141,5.7127966e-08,1.9019744e-17,9.9504985e-05,1.4477606e-16,5.38833e-13,0.0,-4.2718317e-16,-1.5728711e-16,-5.177709e-06,3.2600875e-13,2.4955604,5.092366e-18,0.0,3.1409752e-17,4.000078e-17,-8.9221085e-06,2.670482e-15,0.0,8.5589175e-13,-0.08422104,-0.0009750777,-6.0678963e-06,6.2393014e-11,2.07999e-16,6.194123e-08,5.2301447e-16
1600,1.901983e-16,1.5571193,1.5374111e-06,8.7379065e-17,5.525656e-05,5.3416666e-16,7.467345e-12,0.0,3.4421716e-15,2.494365e-15,1.0130299e-05,6.270247e-12,3.3377564,1.6282397e-16,1.6934883e-16,3.9201294e-16,1.4200109e-15,2.3643586e-06,1.921754e-14,0.0,8.308258e-13,0.00436075,0.00024555746,6.022613e-06,5.2052623e-11,2.4966098e-14,6.8468097e-07,5.3694185e-15
1602,4.3708885e-18,2.3807194,1.7763398e-07,7.802815e-18,0.0001307163,1.4819703e-17,6.985589e-14,0.0,-1.6135087e-15,-6.6127783e-16,-7.640498e-05,7.111617e-14,1.6489315,6.779858e-19,0.0,7.277986e-18,7.143847e-18,-7.940676e-05,2.4233234e-15,0.0,1.1992916e-13,-0.1766429,-0.027655015,-8.0467544e-05,3.5353508e-12,0.0,1.8048519e-07,-1.1779605e-19
1604,1.8284002e-18,2.862011,4.7841654e-06,4.2026127e-18,3.5398734e-05,5.120507e-18,3.7049845e-14,0.0,-1.0880338e-16,-3.6394756e-17,-8.374382e-06,1.4053265e-13,1.449464,9.857659e-19,0.0,2.6952125e-18,5.8463265e-18,-1.1018803e-05,3.0994365e-16,0.0,1.0955481e-14,-0.035406686,-0.0012826205,-1.082259e-05,1.7956266e-13,-1.0378044e-16,1.776258e-06,7.108952e-18
1605,1.1115046e-18,6.5707855,3.7281205e-09,6.980099e-18,0.0014938266,4.1588183e-19,1.8476298e-15,0.0,-2.3241324e-16,-8.135709e-17,-1.341702e-05,1.4789361e-14,0.8865223,3.09851e-19,0.0,2.1751457e-18,9.02506e-19,-2.1100786e-05,4.535529e-16,0.0,7.1200377e-14,-0.21933919,-0.008716097,-1.6528224e-05,4.464745e-12,1.5531534e-15,4.2269225e-08,-1.4070082e-17
1606,8.639053e-17,1.9277394,1.9452016e-06,1.3713561e-16,2.0073672e-05,0.0,1.6595477e-12,0.0,2.2877265e-15,1.7494868e-15,1.2651619e-05,1.1784481e-12,1.3785421,9.218435e-17,4.8509e-16,9.3754325e-17,3.6374086e-16,5.442486e-06,3.057283e-15,0.0,4.2327695e-13,0.008851672,0.00028847042,7.1094005e-06,2.708501e-11,9.656405e-15,9.5036273e-07,4.8923577e-15
1607,2.9224794e-17,0.78756773,1.0674486e-06,2.388983e-18,6.3027014e-06,0.0,0.0,0.0,3.729183e-16,1.9227812e-16,1.0040253e-05,1.1147698e-12,4.046974,1.9378236e-17,3.1256593e-16,1.30133344e-17,2.0319482e-17,6.7361916e-06,1.8813315e-15,0.0,6.1858954e-13,0.003449548,0.00022410098,8.422602e-06,2.1876315e-11,1.6066367e-15,3.2100476e-07,1.5548685e-15
1609,1.29150315e-17,4.534949,2.8136344e-07,6.173301e-17,2.9484558e-05,7.4591715e-18,2.6820253e-13,0.0,2.611563e-16,1.5023005e-16,3.1066254e-06,2.5550783e-13,0.51861554,1.5080063e-17,7.7214306e-17,1.8354067e-17,7.248236e-17,1.2937056e-06,4.1524594e-16,0.0,0.0,0.005532294,0.00020026045,2.309423e-06,2.4961802e-11,1.8695413e-15,1.573395e-07,3.323217e-16
1610,2.5204246e-16,1.8917068,1.6616452e-06,3.3141403e-16,3.0132094e-05,2.66701e-17,4.9742393e-12,1.2140071,7.861736e-15,3.8971613e-15,9.815135e-06,6.0087564e-12,1.8528316,1.0173386e-16,0.0,3.743001e-16,1.5366534e-15,5.0856015e-06,1.1847807e-14,0.12245285,0.0,0.0091120135,0.000898788,8.55845e-06,8.434945e-11,5.6397442e-14,3.401649e-07,4.6656527e-15
1612,7.028237e-17,2.0770168,1.3966197e-06,1.1689211e-16,1.592943e-05,2.544787e-16,6.2959734e-13,0.0,3.0422476e-15,1.4250769e-15,1.1751148e-05,1.1635334e-12,1.4583292,4.2305977e-17,1.1835005e-17,6.3721945e-17,8.339481e-18,8.609834e-06,1.3631079e-15,0.0,7.098656e-14,0.014839565,0.0008344185,1.082259e-05,3.2325413e-11,9.999625e-15,5.5081625e-07,1.3247129e-15
1613,7.792682e-17,3.479711,1.5311609e-06,1.4346372e-16,2.0375857e-05,1.34200145e-17,4.6288104e-13,1.6809328,2.6663301e-15,1.391554e-15,6.1682267e-06,1.682968e-12,2.4689646,5.801926e-17,0.0,8.0845324e-17,1.4730612e-16,3.1673485e-06,1.2977555e-14,0.15534309,0.0,0.0096327,0.0005340279,5.116957e-06,2.9208653e-11,2.1642261e-14,6.933103e-07,1.6341846e-15
1614,7.413389e-15,2.3266706,1.3958521e-06,5.687744e-15,2.2966009e-05,2.9871942e-15,2.9705904e-11,2.0544734,4.0810267e-13,2.01885e-13,1.4092373e-05,2.9056474e-10,3.2092106,3.0815857e-15,2.5751723e-16,8.797488e-15,1.7904862e-14,9.189772e-06,8.656801e-13,0.19076332,1.301122e-10,0.018874886,0.0015377142,1.227164e-05,3.0953866e-09,2.2423812e-12,5.635409e-07,2.4552623e-13
1615,1.814506e-16,1.9920831,3.1403934e-07,1.9573274e-16,0.00016045988,7.646859e-17,6.9601434e-12,0.0,-1.5270362e-15,3.1554513e-16,1.0355418e-06,2.7980918e-12,2.4246385,9.9637663e-17,2.4251624e-17,5.6083227e-16,2.0148028e-15,-2.0966954e-06,2.2447915e-14,0.0,2.1541074e-12,-0.009502528,-0.00017880398,-2.1735748e-06,1.2558721e-10,-1.4027839e-14,2.0410621e-07,1.6360562e-16
1616,3.2621125e-17,3.0704846,-8.312612e-07,6.4377e-17,-9.963449e-05,1.6322244e-17,3.9110893e-12,0.0,8.0182796e-16,5.9516664e-16,7.158745e-06,6.9528606e-13,2.0478666,7.468167e-17,0.0,1.8668277e-16,9.333436e-16,-2.2305271e-06,3.41817e-15,0.0,2.9596817e-13,0.004490921,0.00012397076,4.1660182e-06,2.5429428e-11,2.0509668e-15,2.947876e-07,7.1178916e-16
1620,7.204427e-18,3.2686634,5.4441523e-07,1.7213218e-17,1.0705959e-05,4.8901444e-19,4.143846e-15,1.2140071,1.3155486e-16,7.7003216e-17,3.917049e-06,7.712223e-14,1.7198533,4.626246e-18,1.3757801e-17,4.998531e-18,8.473412e-19,2.5874112e-06,9.36956e-16,0.09411665,0.0,0.0059878947,0.00033138337,2.8980996e-06,9.694385e-12,2.5962007e-16,2.2648405e-07,4.8288893e-16
1621,5.3004216e-18,1.8788382,3.6283384e-07,7.3707525e-18,1.7181337e-05,0.0,0.0,18.770418,-1.1388772e-16,-1.8383378e-17,-2.2061542e-06,3.1639605e-14,1.688825,9.79583e-19,1.3450901e-18,4.2110437e-18,6.115133e-18,-5.5763176e-06,6.6476263e-16,-1.012007,1.7469914e-13,-0.008070641,-0.001351758,-5.9320473e-06,7.623674e-12,-1.1816554e-16,1.5423147e-07,2.7208268e-16
1624,2.6857621e-19,0.043753766,-5.3050057e-06,2.351691e-19,-4.783146e-05,1.4750832e-17,5.3893447e-14,0.0,-1.2385312e-16,-5.1891548e-17,-0.005165733,4.1534806e-14,-67.80566,-1.7471882e-19,0.0,8.3756305e-18,3.7448472e-18,-0.01023107,1.0401938e-16,0.0,5.6545213e-15,0.07634566,0.008236903,-0.005321907,3.7230418e-13,5.5282124e-19,1.6432342e-07,-2.129428e-16
1625,2.0640732e-17,2.4991121,8.481474e-07,5.056792e-17,6.0868556e-06,5.0540964e-17,1.6793109e-13,1.9610883,6.2538057e-16,3.7548846e-16,8.73457e-06,6.036362e-14,0.7934375,2.0894663e-17,0.0,8.764106e-18,9.2312786e-18,4.3272225e-06,2.2339777e-16,0.024288168,0.0,0.006899096,0.00034807174,6.29431e-06,1.9204105e-11,3.7763516e-15,3.2261363e-07,2.8620047e-16
1626,1.6583494e-17,0.12354004,3.1294283e-07,0.0,8.029469e-06,0.0,0.0,0.0,-2.5430659e-15,-1.0813616e-15,-0.0006296094,1.5811326e-12,4.4326115,8.406705e-18,3.3683255e-16,1.27147595e-17,0.0,-0.00068575324,3.4068487e-15,0.0,8.5984957e-13,-0.05909792,-0.003514094,-0.0006391215,5.7018515e-11,0.0,1.2377276e-07,2.020307e-15
1627,5.7881975e-16,2.8542895,1.5980479e-06,1.3466919e-15,5.551558e-05,1.1537367e-16,1.33084654e-11,5.322954,7.423836e-15,5.4511377e-15,3.9620727e-06,1.1513131e-11,1.4051378,3.4509742e-16,0.0,1.0782752e-15,3.5426336e-15,2.230527e-07,2.8049786e-14,6.2850695,0.0,0.00078102975,0.00025032557,2.3547059e-06,1.3713666e-10,1.1595426e-13,7.0713196e-07,1.06710125e-14
1629,8.5975856e-16,2.7384708,-1.655724e-07,2.2495408e-15,-0.0017875929,3.666915e-17,2.641336e-11,152.8715,-9.212821e-15,6.860232e-16,3.6018847e-07,5.778526e-12,0.8865223,8.0526596e-16,8.21805e-16,1.9105751e-15,6.729027e-15,-3.2119588e-06,6.165733e-14,-1.9592456,0.0,-0.07556463,-0.00013350697,-2.0377263e-06,7.283434e-11,-8.499627e-15,1.8338845e-06,1.2640825e-14
1630,7.040097e-18,4.411409,1.362957e-07,2.9536e-17,0.00018994443,1.2637441e-17,2.36917e-13,0.0,1.0147498e-16,7.318858e-17,2.836484e-06,1.0319452e-13,0.9042527,7.327303e-18,0.0,1.8861303e-17,5.878195e-17,-1.3383162e-07,5.7073646e-16,0.0,0.0,-0.002343089,0.00016211561,1.6754639e-06,8.218931e-12,9.0524476e-17,1.8995556e-07,1.05532166e-16
1631,1.33771094e-17,3.2918274,7.3498796e-07,4.3053867e-17,4.1097068e-05,4.261671e-17,1.801273e-13,0.0,8.16503e-17,9.3488224e-17,2.5663428e-06,1.3250435e-13,0.80230266,1.0055424e-17,0.0,2.1758005e-17,3.0378016e-17,-1.7844218e-07,7.5706116e-16,0.0,0.0,-0.0006508581,9.536212e-05,9.509389e-07,8.128312e-12,1.4857071e-15,4.6777697e-07,3.3862437e-16
1632,1.6736082e-17,3.3741872,1.831165e-07,5.1567968e-17,3.9974668e-05,2.1970072e-16,5.435543e-13,0.0,5.7674283e-16,3.212325e-16,6.84358e-06,3.048325e-13,1.0416636,1.4653888e-17,0.0,2.7442379e-17,0.0,3.9257275e-06,6.894788e-16,0.0,7.269294e-14,0.016271453,0.00045773818,5.298088e-06,4.2322316e-11,1.9710503e-15,1.168254e-07,-3.639301e-17
1633,9.698132e-18,0.37576762,1.09540956e-07,0.0,1.644746e-05,1.788739e-17,6.6381904e-14,0.0,-8.8103735e-16,-3.650231e-16,-0.00012070815,2.8087667e-13,4.4326115,6.341772e-18,6.436681e-17,7.2762405e-18,1.5861721e-17,-0.00012388347,1.3511019e-15,0.0,4.0748703e-13,-0.033519194,-0.0016140038,-0.00012575035,4.553593e-11,0.0,5.0423232e-08,4.3680084e-16
1635,2.3626465e-16,2.9289284,1.844323e-06,5.9448584e-16,4.9169706e-05,9.836723e-17,5.459403e-12,0.74708134,4.7542917e-15,2.8381175e-15,4.952591e-06,4.5020207e-12,1.2411312,1.8962816e-16,0.0,4.173351e-16,1.5030106e-15,2.1859164e-06,1.5307588e-14,0.093104646,0.0,0.008070641,0.00029085446,3.5773419e-06,5.1934006e-11,2.7271362e-14,9.675849e-07,5.975767e-15
1636,1.6744065e-17,3.1142385,3.680971e-07,4.3797344e-17,5.322761e-05,2.1227862e-17,2.0731069e-13,0.0,2.4941592e-16,1.3933808e-16,3.1966727e-06,5.037824e-14,1.312053,8.433945e-18,1.3725919e-18,2.805471e-17,6.002022e-17,1.0260425e-06,1.3435299e-15,0.0,2.6564574e-13,0.004490921,0.0003433036,2.4905544e-06,1.6154657e-11,1.0766194e-15,2.0154668e-07,3.638589e-16
1637,8.2942174e-17,3.531186,2.8464199e-06,2.2725828e-16,4.1874115e-05,1.4846981e-16,2.3095813e-12,0.0,1.726057e-15,8.95816e-16,3.6919316e-06,1.071417e-12,1.551414,6.374191e-17,0.0,1.5847179e-16,5.226081e-16,1.4721478e-06,8.838016e-15,0.0,0.0,0.005922809,0.000314695,3.079231e-06,1.5004914e-11,1.0761356e-14,1.2101211e-06,3.5546004e-15
1638,7.5911664e-16,3.438531,8.313708e-07,2.665748e-15,0.00018303735,1.7440206e-16,1.984819e-11,1.1206219,1.6193132e-14,1.0117884e-14,4.68245e-06,8.4972316e-12,0.6427286,7.2205567e-16,5.3003547e-16,2.0433188e-15,6.715216e-15,8.4760023e-07,2.0988634e-14,0.14927103,0.0,0.008461155,0.00025986176,3.2150792e-06,1.5149543e-10,2.07999e-13,1.4171525e-06,1.7054251e-14
1640,3.9507648e-17,5.8012342,1.4542959e-06,2.1223756e-16,3.2592736e-05,0.0,0.0,0.18677033,1.8087192e-15,9.295423e-16,4.8625443e-06,1.0283492e-12,0.9973375,2.1082632e-17,1.9311543e-16,5.7477015e-17,1.0432398e-17,2.632022e-06,3.314881e-15,0.016698115,4.265545e-13,0.015685681,0.0009965341,4.0754526e-06,1.36876534e-11,1.446595e-14,8.5094234e-07,1.7283559e-15
1641,1.32203165e-17,1.8325106,6.3378046e-08,1.58542e-17,8.923071e-05,3.792875e-17,5.2405194e-13,0.0,-5.5488625e-17,2.6081759e-17,1.3056831e-06,1.8134435e-13,2.0035403,1.15930885e-17,3.4897985e-18,2.8819254e-17,1.00306303e-16,-4.1487806e-06,1.280875e-15,0.0,3.932157e-14,-0.013017163,-5.4833217e-05,-1.1773529e-06,5.7502093e-11,4.6533523e-16,4.577947e-08,2.7987194e-16
1642,1.2551312e-16,2.334392,3.4876566e-06,2.186056e-16,4.1312913e-05,2.7188833e-18,2.7941581e-12,0.56031096,2.111775e-15,1.1107572e-15,4.5473794e-06,1.6791467e-12,1.6622293,4.8015267e-17,0.0,2.3276373e-16,6.659327e-16,1.9628637e-06,9.233749e-15,0.056166388,0.0,0.0045560068,0.00051018735,3.7584728e-06,1.8222111e-11,1.402162e-14,8.6692125e-07,1.4794529e-15
1644,2.538578e-18,0.19045757,-6.228154e-08,0.0,-8.064004e-05,4.4450167e-18,3.2092333e-13,0.0,-4.2923707e-16,-1.719657e-16,-0.00042619297,1.3135185e-13,4.4326115,4.7938156e-18,1.4865996e-17,1.4056601e-17,6.755698e-17,-0.0005327837,7.878273e-16,0.0,4.0105563e-13,0.07185473,-0.001039447,-0.00045921293,3.156529e-11,0.0,1.6234893e-08,9.137047e-17
1647,6.707471e-17,4.421704,1.8797402e-06,2.687136e-16,1.8908104e-05,0.0,0.0,0.0,2.6506774e-15,1.3302604e-15,5.4028264e-06,1.4430922e-12,1.0682594,4.310299e-17,4.632496e-17,7.206704e-17,5.049259e-17,2.8996851e-06,4.5230225e-15,0.0,3.184676e-13,0.0105439015,0.0007152159,4.618846e-06,2.285748e-11,2.1696884e-14,8.591329e-07,2.6810196e-15
1649,5.401442e-16,1.2894491,2.7418132e-06,3.4347877e-16,4.6320536e-05,7.839551e-16,1.8457888e-11,0.0,1.7210026e-14,8.535675e-15,1.4722703e-05,1.9750725e-11,2.601943,5.95109e-16,4.779315e-15,9.646185e-16,3.9189953e-15,1.02604245e-05,2.3238535e-14,0.0,2.4436234e-12,0.015620595,0.00033615148,1.2815033e-05,8.566983e-11,5.035234e-14,1.6403823e-06,3.467728e-14
1650,1.788894e-17,3.7062013,2.3545274e-06,6.04815e-17,1.433217e-05,6.1264315e-19,2.5523844e-14,0.0,7.0395474e-16,3.51111e-16,6.3933453e-06,2.3779457e-13,1.0460963,1.5354972e-17,9.383378e-17,1.5917893e-17,1.23802865e-17,3.2119588e-06,9.235734e-16,0.0,0.0,0.0087215,0.0005316438,5.5245023e-06,5.3158662e-12,6.5654434e-15,1.0461632e-06,1.0581881e-15
1651,1.3570767e-17,1.6188893,3.4814065e-07,0.0,8.115807e-06,6.967139e-18,4.3170366e-14,0.0,-1.8720332e-16,-5.3106117e-17,-2.9265311e-06,1.06654106e-13,4.4326115,1.0413605e-17,1.4722236e-16,5.9090805e-18,5.5817254e-18,-4.550275e-06,2.6358196e-15,0.0,9.911162e-13,-0.007875384,-0.00020979666,-4.437715e-06,2.3540198e-11,0.0,1.3796001e-07,9.06938e-16
1653,2.2434986e-16,3.8837898,1.2230429e-06,7.329584e-16,6.177511e-05,5.5048444e-16,1.3619354e-12,0.0,1.0394562e-14,5.4511377e-15,7.5189337e-06,6.4052782e-12,1.312053,1.03660163e-16,1.5926066e-16,4.4319194e-16,1.080864e-15,5.442486e-06,1.586829e-14,0.0,2.1066963e-12,0.031306278,0.0011658019,6.203744e-06,6.62052e-11,2.4738751e-14,7.8885483e-07,4.194848e-15
1654,2.0393633e-18,0.3654726,9.7369735e-08,2.123631e-19,9.6267295e-06,0.0,0.0,0.0,-3.299053e-16,-1.409733e-16,-0.0002282244,4.529293e-14,3.373217,9.561878e-19,9.120611e-18,1.1275139e-18,0.0,-0.00022711226,4.753503e-16,0.0,1.8900489e-13,-0.0573406,-0.004009977,-0.00023053476,1.3555511e-11,0.0,3.8576147e-08,1.390517e-16
1655,4.0894357e-17,2.0950332,1.0984797e-06,4.3165553e-17,8.115807e-06,0.0,0.0,0.0,1.8879882e-15,9.084378e-16,1.2741666e-05,9.157095e-13,2.5620494,9.313129e-18,5.000335e-18,2.2999886e-17,1.0982474e-17,9.680487e-06,3.116757e-15,0.0,9.369027e-13,0.013928364,0.0023554442,1.1456549e-05,2.915713e-11,6.2544815e-15,3.9552438e-07,3.05614e-15
1656,4.9193715e-17,3.0601897,1.2769909e-06,1.4791273e-16,4.705442e-05,0.0,1.1063651e-12,0.74708134,1.0324312e-15,6.508661e-16,5.2227324e-06,7.6765964e-13,0.78457224,5.132754e-17,1.5639798e-16,8.7870556e-17,2.9830322e-16,2.1859164e-06,1.8464852e-15,0.07944255,0.0,0.007745212,0.00023363718,3.5773419e-06,1.6501661e-11,5.204812e-15,8.899573e-07,2.3074675e-15
1657,2.6182944e-18,5.649383,1.6239254e-07,7.973471e-18,1.437534e-05,0.0,1.40285326e-14,0.0,1.333058e-16,6.402869e-17,5.2227324e-06,8.769864e-14,2.4335039,2.244793e-18,0.0,2.2623702e-18,3.5358733e-18,3.033517e-06,7.1097394e-16,0.0,0.0,0.013472764,0.00068899133,4.664129e-06,1.09324294e-11,9.565812e-16,6.808416e-08,1.7858161e-16
1660,3.5978097e-18,7.389239,1.3125177e-07,2.0038174e-17,0.000397027,1.4309912e-17,3.2410947e-13,0.0,-4.3298144e-17,4.5145513e-17,2.0260602e-06,1.0066739e-13,1.6356336,4.1906326e-18,0.0,1.6596922e-17,6.213952e-17,-2.5428008e-06,1.0947448e-15,0.0,2.8807404e-14,-0.044648867,-0.000119202654,-8.603733e-07,3.59387e-12,-9.129663e-16,3.5548564e-07,2.0244928e-16
1662,5.6138353e-18,3.6959062,8.750118e-08,8.366128e-18,2.6635389e-05,1.4265195e-17,4.624606e-14,0.0,5.819407e-17,5.171363e-17,3.0165784e-06,5.7248596e-13,2.9343889,2.3482495e-18,0.0,7.647713e-18,1.1182502e-17,4.0149484e-07,1.4269698e-15,0.0,1.192489e-13,0.0014318879,0.00028847042,1.4490498e-06,3.6977994e-11,5.908277e-16,4.20864e-08,3.0055008e-16
1663,4.616733e-18,0.6846177,1.3421233e-07,1.7253993e-18,8.297118e-05,7.05434e-17,1.9266243e-13,0.0,-4.3399975e-16,-1.7126307e-16,-6.510406e-05,7.0438386e-14,2.4113407,1.3064612e-18,0.0,8.5888355e-18,3.9029214e-18,-7.28044e-05,7.2622143e-16,0.0,2.2524335e-13,-0.06547633,-0.0038597817,-7.118457e-05,8.700582e-12,1.4235147e-16,1.2329743e-07,8.778423e-17
1664,1.9828673e-15,3.1657135,5.922558e-06,6.4116536e-15,0.00010541915,2.2940579e-15,2.6939992e-11,2.9883254,1.8663776e-14,1.5279028e-14,2.9265311e-06,1.21852485e-11,0.6427286,1.0183208e-15,0.0,4.4912855e-15,1.00704425e-14,1.4275374e-06,7.072177e-14,0.13307893,0.0,0.008981842,0.00021218072,1.5396155e-06,8.115827e-11,-1.147104e-13,5.223174e-06,2.8401936e-15
1665,6.259695e-16,2.0461318,1.0983701e-06,3.7454982e-16,2.5297146e-05,1.1179619e-15,1.055583e-11,0.6536961,2.3164513e-14,1.1676447e-14,1.0985747e-05,2.8803805e-11,3.3466215,3.3358487e-16,4.255285e-16,8.056289e-16,2.0495696e-15,7.137686e-06,7.3809414e-14,0.09361065,1.1314731e-11,0.013602936,0.0008058099,9.373541e-06,3.2731393e-10,1.2625055e-13,5.0024676e-07,3.1168834e-14
1666,2.5161633e-18,5.20155,1.2182181e-07,1.2807869e-17,3.5873596e-05,1.37184836e-17,3.4874542e-14,0.0,6.418493e-18,6.762247e-18,6.303298e-07,2.6124444e-14,0.80230266,9.400719e-19,0.0,3.8359177e-18,1.0783684e-18,9.368214e-07,2.6447677e-16,0.0,0.0,0.00481635,7.867375e-05,2.7169685e-07,9.91361e-12,-5.1619686e-16,6.0698014e-08,9.279005e-17
1667,2.0875706e-17,3.6959062,1.1499059e-06,7.245617e-17,2.546982e-05,1.9166339e-17,3.3190952e-13,0.4669258,5.1821e-16,2.7453704e-16,4.2772376e-06,6.7982474e-13,0.9441462,1.3994612e-17,3.9895172e-17,3.1138238e-17,8.063974e-17,2.319748e-06,1.2034097e-15,0.09259864,5.6501512e-14,0.0066387528,0.00042912955,3.486776e-06,1.1995816e-11,3.9450708e-15,5.0777913e-07,1.1116413e-15
1668,2.3972713e-16,1.6549218,3.384914e-07,1.9817839e-16,6.704175e-05,0.0,6.4644917e-12,0.0,2.8010547e-15,1.7080317e-15,5.177709e-06,6.5745707e-12,2.5753472,1.4523087e-16,3.750251e-18,4.7999e-16,1.9457459e-15,1.070653e-06,2.1543673e-14,0.0,4.038178e-12,0.0024732607,0.00022410098,3.6679073e-06,2.3868854e-10,2.3564006e-14,1.9752451e-07,8.267973e-15
1670,1.3772582e-17,2.1593769,2.5055164e-07,2.0633868e-17,1.5368232e-05,1.466319e-17,1.5892935e-13,0.0,2.6941918e-16,2.2845723e-16,9.229829e-06,4.705335e-13,1.8572642,1.1147775e-17,0.0,1.213376e-17,2.6398895e-17,4.3272225e-06,1.0638407e-15,0.0,1.5408566e-13,0.0074197827,0.00028131827,4.7094118e-06,3.5560846e-11,0.0,1.0954896e-07,4.944293e-16
1671,1.82555e-17,1.559693,9.626226e-07,1.3189339e-17,9.756236e-06,0.0,0.0,0.0,-1.0897621e-16,-3.5220967e-17,-1.4857774e-06,7.3188695e-14,2.712758,1.2709586e-17,1.7571176e-16,1.1073469e-17,1.922171e-17,-1.5167585e-06,1.9913105e-15,0.0,1.5563168e-13,-0.0016922312,-0.00010013022,-1.9924435e-06,1.3287065e-11,-5.4729303e-16,3.906978e-07,1.3303623e-15
1674,1.0108382e-16,7.183338,2.283035e-06,2.6221954e-16,2.5772006e-05,2.3736568e-17,1.2760594e-12,2.9883254,3.3298915e-15,2.0721988e-15,3.42179e-06,1.4768193e-12,3.093963,7.9937186e-17,1.6686117e-17,1.1890187e-16,2.8202955e-16,1.2490952e-06,1.1827151e-14,0.20999146,0.0,0.008461155,0.00048396274,2.3999887e-06,2.2789865e-11,2.8128236e-14,1.0908458e-06,3.584141e-15
1675,8.457207e-18,2.3318183,6.82904e-07,1.2815971e-17,8.288484e-06,0.0,0.0,0.0,1.3993367e-16,7.685504e-17,4.68245e-06,8.4713425e-14,2.0212708,4.9259524e-18,0.0,4.5244604e-18,0.0,2.5428008e-06,8.138885e-16,0.0,1.5212739e-13,0.0039702347,0.0003289993,3.6679073e-06,9.018972e-12,9.584539e-16,2.7145907e-07,5.3911323e-16
1676,5.5091556e-17,4.17205,9.072491e-07,2.2659876e-16,7.174719e-05,4.082797e-17,1.3195285e-12,2.8015547,1.1289054e-15,9.894192e-16,5.177709e-06,5.5626256e-13,0.7712744,6.289955e-17,0.0,1.1270816e-16,3.8784183e-16,1.2490952e-06,2.9752032e-15,0.16698116,4.795517e-13,0.008005556,0.00020741261,2.5358372e-06,1.9536251e-11,7.361506e-15,8.053457e-07,1.0409637e-15
1677,4.1439092e-17,2.8028145,1.0797295e-06,1.00941763e-16,5.5213393e-05,2.0659936e-18,1.1139437e-12,9.245131,2.0985585e-16,3.462437e-16,3.6018844e-06,2.2468003e-13,1.2056704,5.3946698e-17,0.0,7.596204e-17,2.9212618e-16,-1.7844218e-07,3.0537177e-15,-1.012007,0.0,-0.0006508581,4.5297005e-05,9.509389e-07,1.4379739e-11,9.080089e-16,8.204836e-07,4.554911e-16
1680,5.838729e-17,1.3486454,2.577447e-06,7.481499e-17,3.833424e-05,3.342259e-17,1.2326345e-12,0.0,-7.5280205e-17,3.234657e-17,4.952591e-07,2.4342513e-13,0.9042527,5.310205e-17,1.0520204e-16,9.2640344e-17,3.6661984e-16,-6.245476e-07,1.977416e-15,0.0,0.0,-0.0008461156,-1.6688371e-05,-4.9811086e-07,1.0581789e-11,-1.6494804e-15,1.6225385e-06,1.1043511e-15
1681,3.1442837e-16,1.3795304,3.891061e-06,3.7040936e-16,4.5759338e-05,2.0324995e-16,9.755507e-12,0.0,5.0779464e-15,3.292081e-15,9.1397815e-06,5.9801257e-12,1.2632942,2.078485e-16,0.0,5.3858145e-16,2.4948623e-15,3.7026748e-06,7.37212e-15,0.0,9.930537e-13,0.0060529807,0.0002837023,6.0678963e-06,3.4135375e-11,1.0882286e-14,8.8282707e-07,3.5953055e-15
1685,2.1676731e-18,3.2609422,5.6996385e-07,5.650652e-18,6.5185473e-06,0.0,0.0,0.0,-1.9973515e-17,1.6990892e-18,2.7014133e-07,5.7328774e-15,1.4671944,1.147701e-18,0.0,9.062016e-19,0.0,-1.5167585e-06,2.8075513e-16,0.0,0.0,-0.0033193764,-0.0002026445,-1.4490498e-06,2.7477306e-12,5.5282126e-18,2.1222367e-07,1.2926153e-16
1688,2.8576979e-18,0.19045757,4.701818e-07,5.4959043e-19,4.351454e-05,6.6276585e-18,5.226554e-14,0.0,-7.6809853e-16,-3.2494754e-16,-0.0007218627,1.64628e-13,0.6648917,1.5517084e-19,0.0,3.709221e-18,7.720098e-18,-0.0007120289,9.572457e-16,0.0,2.7040436e-13,-0.0949602,-0.057520047,-0.00073647953,2.045155e-12,0.0,2.2619153e-07,6.010567e-17
